"","week","temp","stationName"
"2",2017-01-01,-1.42857142857143,"Burnaby North Eton"
"3",2017-01-08,-0.757142857142857,"Burnaby North Eton"
"4",2017-01-15,5.21428571428571,"Burnaby North Eton"
"5",2017-01-22,3.98571428571429,"Burnaby North Eton"
"6",2017-01-29,1.95714285714286,"Burnaby North Eton"
"7",2017-02-05,0.385714285714286,"Burnaby North Eton"
"8",2017-02-12,6.3,"Burnaby North Eton"
"9",2017-02-19,3.02857142857143,"Burnaby North Eton"
"10",2017-02-26,2.87142857142857,"Burnaby North Eton"
"11",2017-03-05,2.44285714285714,"Burnaby North Eton"
"12",2017-03-12,6.32857142857143,"Burnaby North Eton"
"13",2017-03-19,6.45714285714286,"Burnaby North Eton"
"14",2017-03-26,6.42857142857143,"Burnaby North Eton"
"15",2017-04-02,7.25714285714286,"Burnaby North Eton"
"16",2017-04-09,6.94285714285714,"Burnaby North Eton"
"17",2017-04-16,9.6,"Burnaby North Eton"
"18",2017-04-23,8.62857142857143,"Burnaby North Eton"
"19",2017-04-30,10.8142857142857,"Burnaby North Eton"
"20",2017-05-07,10.1857142857143,"Burnaby North Eton"
"21",2017-05-14,10.7714285714286,"Burnaby North Eton"
"22",2017-05-21,16.1,"Burnaby North Eton"
"23",2017-05-28,15.2857142857143,"Burnaby North Eton"
"24",2017-06-04,14.8,"Burnaby North Eton"
"25",2017-06-11,13.3714285714286,"Burnaby North Eton"
"26",2017-06-18,16.1714285714286,"Burnaby North Eton"
"27",2017-06-25,18.4857142857143,"Burnaby North Eton"
"28",2017-07-02,18.6571428571429,"Burnaby North Eton"
"29",2017-07-09,17.8285714285714,"Burnaby North Eton"
"30",2017-07-16,17.4,"Burnaby North Eton"
"31",2017-07-23,18.6142857142857,"Burnaby North Eton"
"32",2017-07-30,20.7571428571429,"Burnaby North Eton"
"33",2017-08-06,20.6428571428571,"Burnaby North Eton"
"34",2017-08-13,17.1285714285714,"Burnaby North Eton"
"35",2017-08-20,18.1285714285714,"Burnaby North Eton"
"36",2017-08-27,20.3285714285714,"Burnaby North Eton"
"37",2017-09-03,20.3428571428571,"Burnaby North Eton"
"38",2017-09-10,NA,"Burnaby North Eton"
"39",2017-09-17,12.6285714285714,"Burnaby North Eton"
"40",2017-09-24,15.6714285714286,"Burnaby North Eton"
"41",2017-10-01,11.7857142857143,"Burnaby North Eton"
"42",2017-10-08,8.65714285714286,"Burnaby North Eton"
"43",2017-10-15,9.82857142857143,"Burnaby North Eton"
"44",2017-10-22,10.9714285714286,"Burnaby North Eton"
"45",2017-10-29,6.55714285714286,"Burnaby North Eton"
"46",2017-11-05,5.92857142857143,"Burnaby North Eton"
"47",2017-11-12,7.6,"Burnaby North Eton"
"48",2017-11-19,8.47142857142857,"Burnaby North Eton"
"49",2017-11-26,6.02857142857143,"Burnaby North Eton"
"50",2017-12-03,2.57142857142857,"Burnaby North Eton"
"51",2017-12-10,5,"Burnaby North Eton"
"52",2017-12-17,2.22857142857143,"Burnaby North Eton"
"53",2017-12-24,0.857142857142857,"Burnaby North Eton"
"54",2017-12-31,0.5,"Burnaby North Eton"
"55",2018-01-07,4.36923076923077,"Burnaby North Eton"
"56",2018-01-14,6.72857142857143,"Burnaby North Eton"
"57",2018-01-21,5.3,"Burnaby North Eton"
"58",2018-01-28,5.85714285714286,"Burnaby North Eton"
"59",2018-02-04,7.07142857142857,"Burnaby North Eton"
"60",2018-02-11,2.7,"Burnaby North Eton"
"61",2018-02-18,-1.31428571428571,"Burnaby North Eton"
"62",2018-02-25,4.15714285714286,"Burnaby North Eton"
"63",2018-03-04,NA,"Burnaby North Eton"
"64",2018-03-11,NA,"Burnaby North Eton"
"65",2018-03-18,NA,"Burnaby North Eton"
"66",2018-03-25,NA,"Burnaby North Eton"
"67",2018-04-01,NA,"Burnaby North Eton"
"68",2018-04-08,NA,"Burnaby North Eton"
"69",2018-04-15,NA,"Burnaby North Eton"
"70",2018-04-22,13.0142857142857,"Burnaby North Eton"
"71",2018-04-29,12.4285714285714,"Burnaby North Eton"
"72",2018-05-06,15.1142857142857,"Burnaby North Eton"
"73",2018-05-13,17.7,"Burnaby North Eton"
"74",2018-05-20,16.2857142857143,"Burnaby North Eton"
"75",2018-05-27,14.5,"Burnaby North Eton"
"76",2018-06-03,13.4714285714286,"Burnaby North Eton"
"77",2018-06-10,14.1428571428571,"Burnaby North Eton"
"78",2018-06-17,20.1428571428571,"Burnaby North Eton"
"79",2018-06-24,15.7714285714286,"Burnaby North Eton"
"80",2018-07-01,18.0428571428571,"Burnaby North Eton"
"81",2018-07-08,18.5285714285714,"Burnaby North Eton"
"82",2018-07-15,19.5714285714286,"Burnaby North Eton"
"83",2018-07-22,22.7714285714286,"Burnaby North Eton"
"84",2018-07-29,20.6857142857143,"Burnaby North Eton"
"85",2018-08-05,22.8857142857143,"Burnaby North Eton"
"86",2018-08-12,18.9857142857143,"Burnaby North Eton"
"87",2018-08-19,18.3857142857143,"Burnaby North Eton"
"88",2018-08-26,16.5,"Burnaby North Eton"
"89",2018-09-02,17.2142857142857,"Burnaby North Eton"
"90",2018-09-09,13.7857142857143,"Burnaby North Eton"
"91",2018-09-16,12.8285714285714,"Burnaby North Eton"
"92",2018-09-23,13.8,"Burnaby North Eton"
"93",2018-09-30,10.2285714285714,"Burnaby North Eton"
"94",2018-10-07,10.9714285714286,"Burnaby North Eton"
"95",2018-10-14,11.5,"Burnaby North Eton"
"96",2018-10-21,11.3,"Burnaby North Eton"
"97",2018-10-28,10.3428571428571,"Burnaby North Eton"
"98",2018-11-04,7.67142857142857,"Burnaby North Eton"
"99",2018-11-11,NA,"Burnaby North Eton"
"100",2018-11-18,6.54285714285714,"Burnaby North Eton"
"101",2018-11-25,7.85714285714286,"Burnaby North Eton"
"102",2018-12-02,1.97142857142857,"Burnaby North Eton"
"103",2018-12-09,6.57142857142857,"Burnaby North Eton"
"104",2018-12-16,7.01428571428571,"Burnaby North Eton"
"105",2018-12-23,4.1,"Burnaby North Eton"
"106",2018-12-30,3.05,"Burnaby North Eton"
"107",2019-01-06,6.05833333333333,"Burnaby North Eton"
"108",2019-01-13,5.35714285714286,"Burnaby North Eton"
"109",2019-01-20,5,"Burnaby North Eton"
"110",2019-01-27,NA,"Burnaby North Eton"
"111",2019-02-03,-1.55714285714286,"Burnaby North Eton"
"112",2019-02-10,-0.571428571428571,"Burnaby North Eton"
"113",2019-02-17,2.11428571428571,"Burnaby North Eton"
"114",2019-02-24,2.45714285714286,"Burnaby North Eton"
"115",2019-03-03,2.18571428571429,"Burnaby North Eton"
"116",2019-03-10,5.57142857142857,"Burnaby North Eton"
"117",2019-03-17,11.6428571428571,"Burnaby North Eton"
"118",2019-03-24,9.64285714285714,"Burnaby North Eton"
"119",2019-03-31,11.2714285714286,"Burnaby North Eton"
"120",2019-04-07,8.31428571428571,"Burnaby North Eton"
"121",2019-04-14,9.25714285714286,"Burnaby North Eton"
"122",2019-04-21,9.85714285714286,"Burnaby North Eton"
"123",2019-04-28,11.5142857142857,"Burnaby North Eton"
"124",2019-05-05,16.4857142857143,"Burnaby North Eton"
"125",2019-05-12,13.9428571428571,"Burnaby North Eton"
"126",2019-05-19,14.6,"Burnaby North Eton"
"127",2019-05-26,17.6,"Burnaby North Eton"
"128",2019-06-02,14.6142857142857,"Burnaby North Eton"
"129",2019-06-09,18.5142857142857,"Burnaby North Eton"
"130",2019-06-16,16.6285714285714,"Burnaby North Eton"
"131",2019-06-23,15.5428571428571,"Burnaby North Eton"
"132",2019-06-30,16.9714285714286,"Burnaby North Eton"
"133",2019-07-07,17.6142857142857,"Burnaby North Eton"
"134",2019-07-14,17.7428571428571,"Burnaby North Eton"
"135",2019-07-21,20.0714285714286,"Burnaby North Eton"
"136",2019-07-28,19.2714285714286,"Burnaby North Eton"
"137",2019-08-04,20.2428571428571,"Burnaby North Eton"
"138",2019-08-11,18.6,"Burnaby North Eton"
"139",2019-08-18,17.5,"Burnaby North Eton"
"140",2019-08-25,19.1857142857143,"Burnaby North Eton"
"141",2019-09-01,19.0428571428571,"Burnaby North Eton"
"142",2019-09-08,15.8142857142857,"Burnaby North Eton"
"143",2019-09-15,14.0571428571429,"Burnaby North Eton"
"144",2019-09-22,12.6714285714286,"Burnaby North Eton"
"145",2019-09-29,10.7714285714286,"Burnaby North Eton"
"146",2019-10-06,8.38571428571429,"Burnaby North Eton"
"147",2019-10-13,9.62857142857143,"Burnaby North Eton"
"148",2019-10-20,9.1,"Burnaby North Eton"
"149",2019-10-27,NA,"Burnaby North Eton"
"150",2019-11-03,NA,"Burnaby North Eton"
"151",2019-11-10,NA,"Burnaby North Eton"
"152",2019-11-17,6.82857142857143,"Burnaby North Eton"
"153",2019-11-24,3.21428571428571,"Burnaby North Eton"
"154",2019-12-01,5.75714285714286,"Burnaby North Eton"
"155",2019-12-08,5.5,"Burnaby North Eton"
"156",2019-12-15,NA,"Burnaby North Eton"
"157",2019-12-22,3.57142857142857,"Burnaby North Eton"
"158",2019-12-29,6.93333333333333,"Burnaby North Eton"
"159",2020-01-05,4.87272727272727,"Burnaby North Eton"
"160",2020-01-12,-1.67142857142857,"Burnaby North Eton"
"161",2020-01-19,7.11428571428571,"Burnaby North Eton"
"162",2020-01-26,7,"Burnaby North Eton"
"163",2020-02-02,2.61428571428571,"Burnaby North Eton"
"164",2020-02-09,4.32857142857143,"Burnaby North Eton"
"165",2020-02-16,3.8,"Burnaby North Eton"
"166",2020-02-23,5.1,"Burnaby North Eton"
"167",2020-03-01,4.64285714285714,"Burnaby North Eton"
"168",2020-03-08,3.58571428571429,"Burnaby North Eton"
"169",2020-03-15,6.07142857142857,"Burnaby North Eton"
"170",2020-03-22,6.01428571428571,"Burnaby North Eton"
"171",2020-03-29,5.7,"Burnaby North Eton"
"172",2020-04-05,8.8,"Burnaby North Eton"
"173",2020-04-12,11.1428571428571,"Burnaby North Eton"
"174",2020-04-19,11.3857142857143,"Burnaby North Eton"
"175",2020-04-26,11.0142857142857,"Burnaby North Eton"
"176",2020-05-03,NA,"Burnaby North Eton"
"177",2020-05-10,NA,"Burnaby North Eton"
"178",2020-05-17,NA,"Burnaby North Eton"
"179",2020-05-24,NA,"Burnaby North Eton"
"180",2020-05-31,12.9142857142857,"Burnaby North Eton"
"181",2020-06-07,13.8714285714286,"Burnaby North Eton"
"182",2020-06-14,15.1714285714286,"Burnaby North Eton"
"183",2020-06-21,17.5285714285714,"Burnaby North Eton"
"184",2020-06-28,14.6285714285714,"Burnaby North Eton"
"185",2020-07-05,15.9857142857143,"Burnaby North Eton"
"186",2020-07-12,18.0857142857143,"Burnaby North Eton"
"187",2020-07-19,19.0142857142857,"Burnaby North Eton"
"188",2020-07-26,21.7285714285714,"Burnaby North Eton"
"189",2020-08-02,18.6571428571429,"Burnaby North Eton"
"190",2020-08-09,17.4285714285714,"Burnaby North Eton"
"191",2020-08-16,20.5428571428571,"Burnaby North Eton"
"192",2020-08-23,16.8714285714286,"Burnaby North Eton"
"193",2020-08-30,17.2857142857143,"Burnaby North Eton"
"194",2020-09-06,19.6285714285714,"Burnaby North Eton"
"195",2020-09-13,16.5285714285714,"Burnaby North Eton"
"196",2020-09-20,15.0142857142857,"Burnaby North Eton"
"197",2020-09-27,15.9142857142857,"Burnaby North Eton"
"198",2020-10-04,14.1428571428571,"Burnaby North Eton"
"199",2020-10-11,10.0857142857143,"Burnaby North Eton"
"200",2020-10-18,7.95714285714286,"Burnaby North Eton"
"201",2020-10-25,7.42857142857143,"Burnaby North Eton"
"202",2020-11-01,9.27142857142857,"Burnaby North Eton"
"203",2020-11-08,3.77142857142857,"Burnaby North Eton"
"204",2020-11-15,7.15714285714286,"Burnaby North Eton"
"205",2020-11-22,5.95714285714286,"Burnaby North Eton"
"206",2020-11-29,5.75714285714286,"Burnaby North Eton"
"207",2020-12-06,6.4,"Burnaby North Eton"
"208",2020-12-13,5.78571428571429,"Burnaby North Eton"
"209",2020-12-20,3.88571428571429,"Burnaby North Eton"
"210",2020-12-27,4.82,"Burnaby North Eton"
"211",2021-01-03,6.28888888888889,"Burnaby North Eton"
"212",2021-01-10,7.18571428571429,"Burnaby North Eton"
"213",2021-01-17,4.07142857142857,"Burnaby North Eton"
"214",2021-01-24,3.77142857142857,"Burnaby North Eton"
"215",2021-01-31,5.37142857142857,"Burnaby North Eton"
"216",2021-02-07,-0.342857142857143,"Burnaby North Eton"
"217",2021-02-14,3.44285714285714,"Burnaby North Eton"
"218",2021-02-21,4.64285714285714,"Burnaby North Eton"
"219",2021-02-28,6.72857142857143,"Burnaby North Eton"
"220",2021-03-07,6.65714285714286,"Burnaby North Eton"
"221",2021-03-14,6.54285714285714,"Burnaby North Eton"
"222",2021-03-21,6.18571428571429,"Burnaby North Eton"
"223",2021-03-28,6.84285714285714,"Burnaby North Eton"
"224",2021-04-04,6.5,"Burnaby North Eton"
"225",2021-04-11,11.9714285714286,"Burnaby North Eton"
"226",2021-04-18,13,"Burnaby North Eton"
"227",2021-04-25,11.3142857142857,"Burnaby North Eton"
"228",2021-05-02,11.2142857142857,"Burnaby North Eton"
"229",2021-05-09,13.4285714285714,"Burnaby North Eton"
"230",2021-05-16,12.9571428571429,"Burnaby North Eton"
"231",2021-05-23,12.8857142857143,"Burnaby North Eton"
"232",2021-05-30,17.6714285714286,"Burnaby North Eton"
"233",2021-06-06,12.7571428571429,"Burnaby North Eton"
"234",2021-06-13,16.3714285714286,"Burnaby North Eton"
"235",2021-06-20,21.9857142857143,"Burnaby North Eton"
"236",2021-06-27,24.6285714285714,"Burnaby North Eton"
"237",2021-07-04,NA,"Burnaby North Eton"
"238",2021-07-11,19.2142857142857,"Burnaby North Eton"
"239",2021-07-18,19.3428571428571,"Burnaby North Eton"
"240",2021-07-25,22.2428571428571,"Burnaby North Eton"
"241",2021-08-01,21.2428571428571,"Burnaby North Eton"
"242",2021-08-08,22.1142857142857,"Burnaby North Eton"
"243",2021-08-15,18.0142857142857,"Burnaby North Eton"
"244",2021-08-22,16.5857142857143,"Burnaby North Eton"
"245",2021-08-29,15.7285714285714,"Burnaby North Eton"
"246",2021-09-05,18.1714285714286,"Burnaby North Eton"
"247",2021-09-12,13.5571428571429,"Burnaby North Eton"
"248",2021-09-19,14.8285714285714,"Burnaby North Eton"
"249",2021-09-26,12.5,"Burnaby North Eton"
"250",2021-10-03,10.1857142857143,"Burnaby North Eton"
"251",2021-10-10,8.68571428571429,"Burnaby North Eton"
"252",2021-10-17,10.7428571428571,"Burnaby North Eton"
"253",2021-10-24,9.34285714285714,"Burnaby North Eton"
"254",2021-10-31,8.75714285714286,"Burnaby North Eton"
"255",2021-11-07,7.4,"Burnaby North Eton"
"256",2021-11-14,5.6,"Burnaby North Eton"
"257",2021-11-21,6.28571428571429,"Burnaby North Eton"
"258",2021-11-28,7.9,"Burnaby North Eton"
"259",2021-12-05,3.62857142857143,"Burnaby North Eton"
"260",2021-12-12,2.75714285714286,"Burnaby North Eton"
"261",2021-12-19,1.24285714285714,"Burnaby North Eton"
"262",2021-12-26,-6.31666666666667,"Burnaby North Eton"
"263",2022-01-02,1.0625,"Burnaby North Eton"
"264",2022-01-09,6.92857142857143,"Burnaby North Eton"
"265",2022-01-16,5.94285714285714,"Burnaby North Eton"
"266",2022-01-23,2.15714285714286,"Burnaby North Eton"
"267",2022-01-30,3.87142857142857,"Burnaby North Eton"
"268",2022-02-06,6.05714285714286,"Burnaby North Eton"
"269",2022-02-13,6.45714285714286,"Burnaby North Eton"
"270",2022-02-20,1.51428571428571,"Burnaby North Eton"
"271",2022-02-27,7.15714285714286,"Burnaby North Eton"
"272",2022-03-06,4.94285714285714,"Burnaby North Eton"
"273",2022-03-13,6.6,"Burnaby North Eton"
"274",2022-03-20,7.37142857142857,"Burnaby North Eton"
"275",2022-03-27,8.62857142857143,"Burnaby North Eton"
"276",2022-04-03,8.1,"Burnaby North Eton"
"277",2022-04-10,5.77142857142857,"Burnaby North Eton"
"278",2022-04-17,8.14285714285714,"Burnaby North Eton"
"279",2022-04-24,9.1,"Burnaby North Eton"
"280",2022-05-01,9.67142857142857,"Burnaby North Eton"
"281",2022-05-08,8.75714285714286,"Burnaby North Eton"
"282",2022-05-15,11.2714285714286,"Burnaby North Eton"
"283",2022-05-22,13.3428571428571,"Burnaby North Eton"
"284",2022-05-29,14.7,"Burnaby North Eton"
"285",2022-06-05,14.6857142857143,"Burnaby North Eton"
"286",2022-06-12,13.8857142857143,"Burnaby North Eton"
"287",2022-06-19,16.0142857142857,"Burnaby North Eton"
"288",2022-06-26,19.2714285714286,"Burnaby North Eton"
"289",2022-07-03,16.9571428571429,"Burnaby North Eton"
"290",2022-07-10,19.0142857142857,"Burnaby North Eton"
"291",2022-07-17,18,"Burnaby North Eton"
"292",2022-07-24,24.2285714285714,"Burnaby North Eton"
"293",2022-07-31,19.9142857142857,"Burnaby North Eton"
"294",2022-08-07,20.7285714285714,"Burnaby North Eton"
"295",2022-08-14,22.3,"Burnaby North Eton"
"296",2022-08-21,20.6857142857143,"Burnaby North Eton"
"297",2022-08-28,20.8714285714286,"Burnaby North Eton"
"298",2022-09-04,17.3857142857143,"Burnaby North Eton"
"299",2022-09-11,16.7428571428571,"Burnaby North Eton"
"300",2022-09-18,16.2571428571429,"Burnaby North Eton"
"301",2022-09-25,NA,"Burnaby North Eton"
"302",2022-10-02,16.9,"Burnaby North Eton"
"303",2022-10-09,14.6142857142857,"Burnaby North Eton"
"304",2022-10-16,12.8428571428571,"Burnaby North Eton"
"305",2022-10-23,8.72857142857143,"Burnaby North Eton"
"306",2022-10-30,9.6,"Burnaby North Eton"
"308",2017-01-01,-1.84285714285714,"Burnaby South"
"309",2017-01-08,-1.07142857142857,"Burnaby South"
"310",2017-01-15,5,"Burnaby South"
"311",2017-01-22,3.97142857142857,"Burnaby South"
"312",2017-01-29,1.64285714285714,"Burnaby South"
"313",2017-02-05,-0.328571428571428,"Burnaby South"
"314",2017-02-12,6.37142857142857,"Burnaby South"
"315",2017-02-19,2.95714285714286,"Burnaby South"
"316",2017-02-26,2.4,"Burnaby South"
"317",2017-03-05,2.11428571428571,"Burnaby South"
"318",2017-03-12,6.08571428571429,"Burnaby South"
"319",2017-03-19,6.25714285714286,"Burnaby South"
"320",2017-03-26,6.24285714285714,"Burnaby South"
"321",2017-04-02,6.97142857142857,"Burnaby South"
"322",2017-04-09,7.02857142857143,"Burnaby South"
"323",2017-04-16,9.7,"Burnaby South"
"324",2017-04-23,8.54285714285714,"Burnaby South"
"325",2017-04-30,10.5714285714286,"Burnaby South"
"326",2017-05-07,10.1857142857143,"Burnaby South"
"327",2017-05-14,10.6714285714286,"Burnaby South"
"328",2017-05-21,16.6142857142857,"Burnaby South"
"329",2017-05-28,14.8428571428571,"Burnaby South"
"330",2017-06-04,14.5857142857143,"Burnaby South"
"331",2017-06-11,12.7142857142857,"Burnaby South"
"332",2017-06-18,16.5142857142857,"Burnaby South"
"333",2017-06-25,18.1857142857143,"Burnaby South"
"334",2017-07-02,18.2571428571429,"Burnaby South"
"335",2017-07-09,16.9571428571429,"Burnaby South"
"336",2017-07-16,17.7285714285714,"Burnaby South"
"337",2017-07-23,18.8571428571429,"Burnaby South"
"338",2017-07-30,21.8428571428571,"Burnaby South"
"339",2017-08-06,20.5285714285714,"Burnaby South"
"340",2017-08-13,17.2857142857143,"Burnaby South"
"341",2017-08-20,18.7714285714286,"Burnaby South"
"342",2017-08-27,21.4857142857143,"Burnaby South"
"343",2017-09-03,21.2,"Burnaby South"
"344",2017-09-10,17.4571428571429,"Burnaby South"
"345",2017-09-17,12.8571428571429,"Burnaby South"
"346",2017-09-24,16.0428571428571,"Burnaby South"
"347",2017-10-01,12.7142857142857,"Burnaby South"
"348",2017-10-08,8.81428571428571,"Burnaby South"
"349",2017-10-15,9.82857142857143,"Burnaby South"
"350",2017-10-22,11.7428571428571,"Burnaby South"
"351",2017-10-29,7.51428571428571,"Burnaby South"
"352",2017-11-05,6.22857142857143,"Burnaby South"
"353",2017-11-12,7.68571428571429,"Burnaby South"
"354",2017-11-19,8.62857142857143,"Burnaby South"
"355",2017-11-26,6.5,"Burnaby South"
"356",2017-12-03,3.95714285714286,"Burnaby South"
"357",2017-12-10,6.31428571428571,"Burnaby South"
"358",2017-12-17,2.94285714285714,"Burnaby South"
"359",2017-12-24,1.3,"Burnaby South"
"360",2017-12-31,1.3,"Burnaby South"
"361",2018-01-07,4.6,"Burnaby South"
"362",2018-01-14,7.34285714285714,"Burnaby South"
"363",2018-01-21,5.51428571428571,"Burnaby South"
"364",2018-01-28,6.24285714285714,"Burnaby South"
"365",2018-02-04,6.6,"Burnaby South"
"366",2018-02-11,3.51428571428571,"Burnaby South"
"367",2018-02-18,-0.371428571428571,"Burnaby South"
"368",2018-02-25,4.22857142857143,"Burnaby South"
"369",2018-03-04,5.47142857142857,"Burnaby South"
"370",2018-03-11,9.22857142857143,"Burnaby South"
"371",2018-03-18,6.54285714285714,"Burnaby South"
"372",2018-03-25,7.44285714285714,"Burnaby South"
"373",2018-04-01,7.61428571428571,"Burnaby South"
"374",2018-04-08,8.85714285714286,"Burnaby South"
"375",2018-04-15,8.94285714285714,"Burnaby South"
"376",2018-04-22,14.0714285714286,"Burnaby South"
"377",2018-04-29,12.5714285714286,"Burnaby South"
"378",2018-05-06,15.3285714285714,"Burnaby South"
"379",2018-05-13,17.4142857142857,"Burnaby South"
"380",2018-05-20,15.8428571428571,"Burnaby South"
"381",2018-05-27,14.2142857142857,"Burnaby South"
"382",2018-06-03,13.2285714285714,"Burnaby South"
"383",2018-06-10,14.3857142857143,"Burnaby South"
"384",2018-06-17,19.7,"Burnaby South"
"385",2018-06-24,15.4571428571429,"Burnaby South"
"386",2018-07-01,17.9571428571429,"Burnaby South"
"387",2018-07-08,19.2142857142857,"Burnaby South"
"388",2018-07-15,19.4571428571429,"Burnaby South"
"389",2018-07-22,22.6428571428571,"Burnaby South"
"390",2018-07-29,19.8428571428571,"Burnaby South"
"391",2018-08-05,22.5428571428571,"Burnaby South"
"392",2018-08-12,18.8285714285714,"Burnaby South"
"393",2018-08-19,18.6857142857143,"Burnaby South"
"394",2018-08-26,16.3142857142857,"Burnaby South"
"395",2018-09-02,17.4142857142857,"Burnaby South"
"396",2018-09-09,13.6857142857143,"Burnaby South"
"397",2018-09-16,12.8285714285714,"Burnaby South"
"398",2018-09-23,14.7571428571429,"Burnaby South"
"399",2018-09-30,10.5571428571429,"Burnaby South"
"400",2018-10-07,11.5857142857143,"Burnaby South"
"401",2018-10-14,13.1142857142857,"Burnaby South"
"402",2018-10-21,11.8571428571429,"Burnaby South"
"403",2018-10-28,10.2,"Burnaby South"
"404",2018-11-04,7.98571428571429,"Burnaby South"
"405",2018-11-11,8.14285714285714,"Burnaby South"
"406",2018-11-18,7.45714285714286,"Burnaby South"
"407",2018-11-25,7.92857142857143,"Burnaby South"
"408",2018-12-02,3.51428571428571,"Burnaby South"
"409",2018-12-09,6.94285714285714,"Burnaby South"
"410",2018-12-16,7.22857142857143,"Burnaby South"
"411",2018-12-23,4.72857142857143,"Burnaby South"
"412",2018-12-30,4.55,"Burnaby South"
"413",2019-01-06,6.58333333333333,"Burnaby South"
"414",2019-01-13,6.64285714285714,"Burnaby South"
"415",2019-01-20,5.54285714285714,"Burnaby South"
"416",2019-01-27,5.9,"Burnaby South"
"417",2019-02-03,-2.4,"Burnaby South"
"418",2019-02-10,-1.52857142857143,"Burnaby South"
"419",2019-02-17,1.62857142857143,"Burnaby South"
"420",2019-02-24,2.15714285714286,"Burnaby South"
"421",2019-03-03,1.81428571428571,"Burnaby South"
"422",2019-03-10,NA,"Burnaby South"
"423",2019-03-17,12.5428571428571,"Burnaby South"
"424",2019-03-24,9.94285714285714,"Burnaby South"
"425",2019-03-31,11.3571428571429,"Burnaby South"
"426",2019-04-07,7.82857142857143,"Burnaby South"
"427",2019-04-14,9.22857142857143,"Burnaby South"
"428",2019-04-21,9.81428571428571,"Burnaby South"
"429",2019-04-28,11.5142857142857,"Burnaby South"
"430",2019-05-05,17.6428571428571,"Burnaby South"
"431",2019-05-12,13.4714285714286,"Burnaby South"
"432",2019-05-19,14.4571428571429,"Burnaby South"
"433",2019-05-26,16.6142857142857,"Burnaby South"
"434",2019-06-02,13.8142857142857,"Burnaby South"
"435",2019-06-09,18.7285714285714,"Burnaby South"
"436",2019-06-16,15.6714285714286,"Burnaby South"
"437",2019-06-23,NA,"Burnaby South"
